user_id,date,scenario,is_malicious
MLC0444,2026-04-01,business_travel,0
MPR8653,2026-04-01,M2,1
NKG7115,2026-04-01,new_hire_onboarding,0
PBG2200,2026-04-01,legit_role_change,0
PVP1024,2026-04-01,quarter_close_spike,0
PYB7646,2026-04-01,remote_relocation,0
QDE0143,2026-04-01,remote_relocation,0
QDN2660,2026-04-01,M3,1
QDT9172,2026-04-01,remote_relocation,0
QEU7845,2026-04-01,remote_relocation,0
RAT3363,2026-04-01,remote_relocation,0
RHN7379,2026-04-01,business_travel,0
RKP1272,2026-04-01,remote_relocation,0
SCA9486,2026-04-01,remote_relocation,0
SZU0525,2026-04-01,legit_role_change,0
TDM1734,2026-04-01,remote_relocation,0
TDZ7818,2026-04-01,M4,1
TFG1591,2026-04-01,quarter_close_spike,0
UEY0965,2026-04-01,remote_relocation,0
UQJ8329,2026-04-01,new_hire_onboarding,0
UUS3207,2026-04-01,remote_relocation,0
VJS9473,2026-04-01,legit_role_change,0
VLE2985,2026-04-01,remote_relocation,0
XHV9567,2026-04-01,remote_relocation,0
XYA5835,2026-04-01,new_hire_onboarding,0
ACZ8154,2026-04-02,on_call_night_work,0
AFF2174,2026-04-02,M7,1
ASX1419,2026-04-02,new_hire_onboarding,0
BMC8908,2026-04-02,M3,1
BSW8923,2026-04-02,M4,1
BYQ0055,2026-04-02,new_hire_onboarding,0
CNY0484,2026-04-02,legit_role_change,0
CQK5506,2026-04-02,M7,1
DEC1796,2026-04-02,M5,1
DQZ4406,2026-04-02,legit_role_change,0
EGC4448,2026-04-02,remote_relocation,0
EXR0869,2026-04-02,M5,1
FKD9447,2026-04-02,new_hire_onboarding,0
FRW3182,2026-04-02,new_hire_onboarding,0
FVA0221,2026-04-02,remote_relocation,0
GQM3009,2026-04-02,remote_relocation,0
GSN3813,2026-04-02,M7,1
HAB6562,2026-04-02,business_travel,0
HQK3324,2026-04-02,new_hire_onboarding,0
HUD1777,2026-04-02,on_call_night_work,0
HUW0385,2026-04-02,remote_relocation,0
HVQ8555,2026-04-02,M7,1
JEZ2409,2026-04-02,remote_relocation,0
JVA7931,2026-04-02,remote_relocation,0
JWY4263,2026-04-02,remote_relocation,0
KDX8366,2026-04-02,legit_role_change,0
LCB1568,2026-04-02,legit_role_change,0
LSK8578,2026-04-02,M3,1
MLC0444,2026-04-02,business_travel,0
MPF6269,2026-04-02,M7,1
MPR8653,2026-04-02,M2,1
NKG7115,2026-04-02,new_hire_onboarding,0
PBG2200,2026-04-02,legit_role_change,0
PVP1024,2026-04-02,quarter_close_spike,0
PYB7646,2026-04-02,remote_relocation,0
QDE0143,2026-04-02,remote_relocation,0
QDT9172,2026-04-02,remote_relocation,0
QEU7845,2026-04-02,remote_relocation,0
QJS2178,2026-04-02,M3,1
RAT3363,2026-04-02,remote_relocation,0
RHN7379,2026-04-02,business_travel,0
RKP1272,2026-04-02,remote_relocation,0
RZR1761,2026-04-02,legit_role_change,0
SBE6209,2026-04-02,M7,1
SCA9486,2026-04-02,remote_relocation,0
SZU0525,2026-04-02,legit_role_change,0
TDM1734,2026-04-02,remote_relocation,0
TFG1591,2026-04-02,quarter_close_spike,0
UEY0965,2026-04-02,remote_relocation,0
UQJ8329,2026-04-02,new_hire_onboarding,0
UUS3207,2026-04-02,remote_relocation,0
VJS9473,2026-04-02,legit_role_change,0
VLE2985,2026-04-02,remote_relocation,0
XYA5835,2026-04-02,new_hire_onboarding,0
AFF2174,2026-04-03,M7,1
AJM2807,2026-04-03,M6,1
ASX1419,2026-04-03,new_hire_onboarding,0
BSW8923,2026-04-03,M4,1
BXU0879,2026-04-03,on_call_night_work,0
BYQ0055,2026-04-03,new_hire_onboarding,0
CNY0484,2026-04-03,legit_role_change,0
CQK5506,2026-04-03,M7,1
CQW5666,2026-04-03,M5,1
DEC1796,2026-04-03,M5,1
DQZ4406,2026-04-03,legit_role_change,0
EGC4448,2026-04-03,remote_relocation,0
ETS6294,2026-04-03,M4,1
FKD9447,2026-04-03,new_hire_onboarding,0
FRW3182,2026-04-03,new_hire_onboarding,0
FVA0221,2026-04-03,remote_relocation,0
GQM3009,2026-04-03,remote_relocation,0
GSN3813,2026-04-03,M7,1
HAB6562,2026-04-03,business_travel,0
HQK3324,2026-04-03,new_hire_onboarding,0
HUW0385,2026-04-03,remote_relocation,0
HVQ8555,2026-04-03,M7,1
HXH6707,2026-04-03,remote_relocation,0
JEZ2409,2026-04-03,remote_relocation,0
JVA7931,2026-04-03,remote_relocation,0
JWY4263,2026-04-03,remote_relocation,0
LCB1568,2026-04-03,legit_role_change,0
LKX2108,2026-04-03,business_travel,0
LXG5367,2026-04-03,on_call_night_work,0
MEG7072,2026-04-03,M3,1
MPF6269,2026-04-03,M7,1
MPR8653,2026-04-03,M2,1
NAF6431,2026-04-03,legit_role_change,0
NKG7115,2026-04-03,new_hire_onboarding,0
PBG2200,2026-04-03,legit_role_change,0
PYB7646,2026-04-03,remote_relocation,0
QDT9172,2026-04-03,remote_relocation,0
QEU7845,2026-04-03,remote_relocation,0
RAT3363,2026-04-03,remote_relocation,0
RHN7379,2026-04-03,business_travel,0
RKP1272,2026-04-03,remote_relocation,0
RLF5434,2026-04-03,legit_role_change,0
RZR1761,2026-04-03,legit_role_change,0
SBE6209,2026-04-03,M7,1
SCA9486,2026-04-03,remote_relocation,0
TDM1734,2026-04-03,remote_relocation,0
TDZ7818,2026-04-03,M4,1
TFG1591,2026-04-03,quarter_close_spike,0
UEY0965,2026-04-03,remote_relocation,0
UQJ8329,2026-04-03,new_hire_onboarding,0
UUS3207,2026-04-03,remote_relocation,0
VJS9473,2026-04-03,legit_role_change,0
VLE2985,2026-04-03,remote_relocation,0
VMP1735,2026-04-03,M2,1
WYG9423,2026-04-03,on_call_night_work,0
XHV9567,2026-04-03,remote_relocation,0
XYA5835,2026-04-03,new_hire_onboarding,0
AJM2807,2026-04-04,M6,1
APW9990,2026-04-04,weekend_deadline,0
ASX1419,2026-04-04,new_hire_onboarding,0
BKQ9760,2026-04-04,weekend_deadline,0
BMC8908,2026-04-04,M3,1
BYQ0055,2026-04-04,new_hire_onboarding,0
CQK5506,2026-04-04,M7,1
CQW5666,2026-04-04,M5,1
DEC1796,2026-04-04,M5,1
DQZ4406,2026-04-04,legit_role_change,0
DTY9614,2026-04-04,weekend_deadline,0
ETS6294,2026-04-04,M4,1
FKD9447,2026-04-04,new_hire_onboarding,0
FRW3182,2026-04-04,new_hire_onboarding,0
GDJ5184,2026-04-04,weekend_deadline,0
HQK3324,2026-04-04,new_hire_onboarding,0
HUD1777,2026-04-04,on_call_night_work,0
HUW0385,2026-04-04,remote_relocation,0
HVQ8555,2026-04-04,M7,1
KDX8366,2026-04-04,legit_role_change,0
LCB1568,2026-04-04,legit_role_change,0
LSK8578,2026-04-04,M3,1
MEG7072,2026-04-04,M3,1
MPF6269,2026-04-04,M7,1
MPR8653,2026-04-04,M2,1
NAF6431,2026-04-04,legit_role_change,0
NKG7115,2026-04-04,new_hire_onboarding,0
PBG2200,2026-04-04,legit_role_change,0
QDN2660,2026-04-04,M3,1
QDT9172,2026-04-04,remote_relocation,0
QKT5936,2026-04-04,on_call_night_work,0
RQX2265,2026-04-04,weekend_deadline,0
SBE6209,2026-04-04,M7,1
UJU1283,2026-04-04,weekend_deadline,0
VJS9473,2026-04-04,legit_role_change,0
VMP1735,2026-04-04,M2,1
XPG0614,2026-04-04,M3,1
XYA5835,2026-04-04,new_hire_onboarding,0
AFF2174,2026-04-05,M7,1
AGQ6804,2026-04-05,M3,1
APW9990,2026-04-05,weekend_deadline,0
ASX1419,2026-04-05,new_hire_onboarding,0
BKQ9760,2026-04-05,weekend_deadline,0
BMC8908,2026-04-05,M3,1
BYQ0055,2026-04-05,new_hire_onboarding,0
CNY0484,2026-04-05,legit_role_change,0
CQK5506,2026-04-05,M7,1
CQW5666,2026-04-05,M5,1
DEC1796,2026-04-05,M5,1
DQZ4406,2026-04-05,legit_role_change,0
DTY9614,2026-04-05,weekend_deadline,0
FKD9447,2026-04-05,new_hire_onboarding,0
FRW3182,2026-04-05,new_hire_onboarding,0
GDJ5184,2026-04-05,weekend_deadline,0
GSN3813,2026-04-05,M7,1
HQK3324,2026-04-05,new_hire_onboarding,0
HUD1777,2026-04-05,on_call_night_work,0
HVQ8555,2026-04-05,M7,1
KDX8366,2026-04-05,legit_role_change,0
KSM1848,2026-04-05,weekend_deadline,0
LCB1568,2026-04-05,legit_role_change,0
LSK8578,2026-04-05,M3,1
MEG7072,2026-04-05,M3,1
MPF6269,2026-04-05,M7,1
MPR8653,2026-04-05,M2,1
NAF6431,2026-04-05,legit_role_change,0
NKG7115,2026-04-05,new_hire_onboarding,0
QDN2660,2026-04-05,M3,1
RLF5434,2026-04-05,legit_role_change,0
RQX2265,2026-04-05,weekend_deadline,0
RWR4951,2026-04-05,M6,1
RZR1761,2026-04-05,legit_role_change,0
TDZ7818,2026-04-05,M4,1
UJU1283,2026-04-05,weekend_deadline,0
VJS9473,2026-04-05,legit_role_change,0
VMP1735,2026-04-05,M2,1
XYA5835,2026-04-05,new_hire_onboarding,0
AFF2174,2026-04-06,M7,1
ASX1419,2026-04-06,new_hire_onboarding,0
BYQ0055,2026-04-06,new_hire_onboarding,0
CNY0484,2026-04-06,legit_role_change,0
CQK5506,2026-04-06,M7,1
CQW5666,2026-04-06,M5,1
DQZ4406,2026-04-06,legit_role_change,0
EGC4448,2026-04-06,remote_relocation,0
FHR9973,2026-04-06,new_hire_onboarding,0
FKD9447,2026-04-06,new_hire_onboarding,0
FRW3182,2026-04-06,new_hire_onboarding,0
FVA0221,2026-04-06,remote_relocation,0
GQM3009,2026-04-06,remote_relocation,0
HAB6562,2026-04-06,business_travel,0
HQK3324,2026-04-06,new_hire_onboarding,0
HUW0385,2026-04-06,remote_relocation,0
HVQ8555,2026-04-06,M7,1
HXH6707,2026-04-06,remote_relocation,0
JEZ2409,2026-04-06,remote_relocation,0
JVA7931,2026-04-06,remote_relocation,0
JWY4263,2026-04-06,remote_relocation,0
KDX8366,2026-04-06,legit_role_change,0
LCB1568,2026-04-06,legit_role_change,0
LJF1648,2026-04-06,legit_role_change,0
LKX2108,2026-04-06,business_travel,0
LSK8578,2026-04-06,M3,1
LXG5367,2026-04-06,on_call_night_work,0
MEG7072,2026-04-06,M3,1
MPR8653,2026-04-06,M2,1
NAF6431,2026-04-06,legit_role_change,0
NKG7115,2026-04-06,new_hire_onboarding,0
PYB7646,2026-04-06,remote_relocation,0
QDE0143,2026-04-06,remote_relocation,0
QDN2660,2026-04-06,M3,1
QDT9172,2026-04-06,remote_relocation,0
QEU7845,2026-04-06,remote_relocation,0
QKT5936,2026-04-06,on_call_night_work,0
RAT3363,2026-04-06,remote_relocation,0
RKP1272,2026-04-06,remote_relocation,0
RLF5434,2026-04-06,legit_role_change,0
RWR4951,2026-04-06,M6,1
RZR1761,2026-04-06,legit_role_change,0
SBE6209,2026-04-06,M7,1
SCA9486,2026-04-06,remote_relocation,0
TDM1734,2026-04-06,remote_relocation,0
UEY0965,2026-04-06,remote_relocation,0
UUS3207,2026-04-06,remote_relocation,0
VJS9473,2026-04-06,legit_role_change,0
VLE2985,2026-04-06,remote_relocation,0
VMP1735,2026-04-06,M2,1
VNR5092,2026-04-06,M6,1
WLX3952,2026-04-06,quarter_close_spike,0
WYG9423,2026-04-06,on_call_night_work,0
XHV9567,2026-04-06,remote_relocation,0
XYA5835,2026-04-06,new_hire_onboarding,0
AFF2174,2026-04-07,M7,1
AGQ6804,2026-04-07,M3,1
ASX1419,2026-04-07,new_hire_onboarding,0
BYQ0055,2026-04-07,new_hire_onboarding,0
CEG0096,2026-04-07,M7,1
CQK5506,2026-04-07,M7,1
CQW5666,2026-04-07,M5,1
DQZ4406,2026-04-07,legit_role_change,0
EGC4448,2026-04-07,remote_relocation,0
FHR9973,2026-04-07,new_hire_onboarding,0
FKD9447,2026-04-07,new_hire_onboarding,0
FRV1809,2026-04-07,remote_relocation,0
FRW3182,2026-04-07,new_hire_onboarding,0
FVA0221,2026-04-07,remote_relocation,0
GQM3009,2026-04-07,remote_relocation,0
GSN3813,2026-04-07,M7,1
HAB6562,2026-04-07,business_travel,0
HQK3324,2026-04-07,new_hire_onboarding,0
HUD1777,2026-04-07,on_call_night_work,0
HUW0385,2026-04-07,remote_relocation,0
HVQ8555,2026-04-07,M7,1
HXH6707,2026-04-07,remote_relocation,0
JEZ2409,2026-04-07,remote_relocation,0
JVA7931,2026-04-07,remote_relocation,0
JWY4263,2026-04-07,remote_relocation,0
KDX8366,2026-04-07,legit_role_change,0
LCB1568,2026-04-07,legit_role_change,0
LJF1648,2026-04-07,legit_role_change,0
LKX2108,2026-04-07,business_travel,0
LSK8578,2026-04-07,M3,1
LWK9207,2026-04-07,legit_role_change,0
LXG5367,2026-04-07,on_call_night_work,0
MPR8653,2026-04-07,M2,1
NAF6431,2026-04-07,legit_role_change,0
NKG7115,2026-04-07,new_hire_onboarding,0
PYB7646,2026-04-07,remote_relocation,0
QDE0143,2026-04-07,remote_relocation,0
QEU7845,2026-04-07,remote_relocation,0
RAT3363,2026-04-07,remote_relocation,0
RKP1272,2026-04-07,remote_relocation,0
RLF5434,2026-04-07,legit_role_change,0
SBE6209,2026-04-07,M7,1
SCA9486,2026-04-07,remote_relocation,0
SPM1999,2026-04-07,business_travel,0
TDM1734,2026-04-07,remote_relocation,0
TNT2352,2026-04-07,M7,1
UEY0965,2026-04-07,remote_relocation,0
UUS3207,2026-04-07,remote_relocation,0
VLE2985,2026-04-07,remote_relocation,0
VMP1735,2026-04-07,M2,1
VNR5092,2026-04-07,M6,1
VYY0720,2026-04-07,new_hire_onboarding,0
WLX3952,2026-04-07,quarter_close_spike,0
XHV9567,2026-04-07,remote_relocation,0
XPG0614,2026-04-07,M3,1
XYA5835,2026-04-07,new_hire_onboarding,0
AFF2174,2026-04-08,M7,1
ASX1419,2026-04-08,new_hire_onboarding,0
BYQ0055,2026-04-08,new_hire_onboarding,0
CEG0096,2026-04-08,M7,1
CNY0484,2026-04-08,legit_role_change,0
CQK5506,2026-04-08,M7,1
DQZ4406,2026-04-08,legit_role_change,0
EGC4448,2026-04-08,remote_relocation,0
FGX9186,2026-04-08,M6,1
FHR9973,2026-04-08,new_hire_onboarding,0
FKD9447,2026-04-08,new_hire_onboarding,0
FRV1809,2026-04-08,remote_relocation,0
FRW3182,2026-04-08,new_hire_onboarding,0
FVA0221,2026-04-08,remote_relocation,0
GQM3009,2026-04-08,remote_relocation,0
GSN3813,2026-04-08,M7,1
HQK3324,2026-04-08,new_hire_onboarding,0
HUD1777,2026-04-08,on_call_night_work,0
HUW0385,2026-04-08,remote_relocation,0
HXH6707,2026-04-08,remote_relocation,0
JEZ2409,2026-04-08,remote_relocation,0
JVA7931,2026-04-08,remote_relocation,0
JWY4263,2026-04-08,remote_relocation,0
KDX8366,2026-04-08,legit_role_change,0
LJF1648,2026-04-08,legit_role_change,0
LKX2108,2026-04-08,business_travel,0
LSK8578,2026-04-08,M3,1
LWK9207,2026-04-08,legit_role_change,0
LWR1242,2026-04-08,M6,1
MEG7072,2026-04-08,M3,1
MPF6269,2026-04-08,M7,1
MPR8653,2026-04-08,M2,1
NKG7115,2026-04-08,new_hire_onboarding,0
PYB7646,2026-04-08,remote_relocation,0
QDE0143,2026-04-08,remote_relocation,0
QDN2660,2026-04-08,M3,1
QDT9172,2026-04-08,remote_relocation,0
QEU7845,2026-04-08,remote_relocation,0
QKT5936,2026-04-08,on_call_night_work,0
RAT3363,2026-04-08,remote_relocation,0
RKP1272,2026-04-08,remote_relocation,0
RLF5434,2026-04-08,legit_role_change,0
SBE6209,2026-04-08,M7,1
SPM1999,2026-04-08,business_travel,0
TDM1734,2026-04-08,remote_relocation,0
TQS5889,2026-04-08,new_hire_onboarding,0
TRT5910,2026-04-08,M7,1
UEY0965,2026-04-08,remote_relocation,0
UJW2838,2026-04-08,new_hire_onboarding,0
UUS3207,2026-04-08,remote_relocation,0
VJS9473,2026-04-08,legit_role_change,0
VLE2985,2026-04-08,remote_relocation,0
VMP1735,2026-04-08,M2,1
VNR5092,2026-04-08,M6,1
VYY0720,2026-04-08,new_hire_onboarding,0
WLX3952,2026-04-08,quarter_close_spike,0
XHV9567,2026-04-08,remote_relocation,0
XPG0614,2026-04-08,M3,1
XYA5835,2026-04-08,new_hire_onboarding,0
AFF2174,2026-04-09,M7,1
AGQ6804,2026-04-09,M3,1
ASX1419,2026-04-09,new_hire_onboarding,0
BXU0879,2026-04-09,on_call_night_work,0
BYQ0055,2026-04-09,new_hire_onboarding,0
CNY0484,2026-04-09,legit_role_change,0
CQK5506,2026-04-09,M7,1
EGC4448,2026-04-09,remote_relocation,0
FGX9186,2026-04-09,M6,1
FHR9973,2026-04-09,new_hire_onboarding,0
FKD9447,2026-04-09,new_hire_onboarding,0
FRV1809,2026-04-09,remote_relocation,0
FRW3182,2026-04-09,new_hire_onboarding,0
FVA0221,2026-04-09,remote_relocation,0
GQM3009,2026-04-09,remote_relocation,0
GSN3813,2026-04-09,M7,1
HQK3324,2026-04-09,new_hire_onboarding,0
HUW0385,2026-04-09,remote_relocation,0
HXH6707,2026-04-09,remote_relocation,0
JEZ2409,2026-04-09,remote_relocation,0
JVA7931,2026-04-09,remote_relocation,0
JWY4263,2026-04-09,remote_relocation,0
KDX8366,2026-04-09,legit_role_change,0
LJF1648,2026-04-09,legit_role_change,0
LKX2108,2026-04-09,business_travel,0
LWK9207,2026-04-09,legit_role_change,0
LWR1242,2026-04-09,M6,1
MEG7072,2026-04-09,M3,1
MPF6269,2026-04-09,M7,1
NAF6431,2026-04-09,legit_role_change,0
NKG7115,2026-04-09,new_hire_onboarding,0
PYB7646,2026-04-09,remote_relocation,0
QDE0143,2026-04-09,remote_relocation,0
QDT9172,2026-04-09,remote_relocation,0
QEU7845,2026-04-09,remote_relocation,0
RAT3363,2026-04-09,remote_relocation,0
RKP1272,2026-04-09,remote_relocation,0
RLF5434,2026-04-09,legit_role_change,0
SBE6209,2026-04-09,M7,1
SCA9486,2026-04-09,remote_relocation,0
SPM1999,2026-04-09,business_travel,0
TDM1734,2026-04-09,remote_relocation,0
TNT2352,2026-04-09,M7,1
TQS5889,2026-04-09,new_hire_onboarding,0
TRT5910,2026-04-09,M7,1
UEY0965,2026-04-09,remote_relocation,0
UJW2838,2026-04-09,new_hire_onboarding,0
UUS3207,2026-04-09,remote_relocation,0
VJS9473,2026-04-09,legit_role_change,0
VLE2985,2026-04-09,remote_relocation,0
VMP1735,2026-04-09,M2,1
VYY0720,2026-04-09,new_hire_onboarding,0
WLX3952,2026-04-09,quarter_close_spike,0
XHV9567,2026-04-09,remote_relocation,0
XYA5835,2026-04-09,new_hire_onboarding,0
ZYZ3045,2026-04-09,legit_role_change,0
AGQ6804,2026-04-10,M3,1
ASX1419,2026-04-10,new_hire_onboarding,0
BYQ0055,2026-04-10,new_hire_onboarding,0
CNY0484,2026-04-10,legit_role_change,0
CQK5506,2026-04-10,M7,1
EGC4448,2026-04-10,remote_relocation,0
FHR9973,2026-04-10,new_hire_onboarding,0
FKD9447,2026-04-10,new_hire_onboarding,0
FRV1809,2026-04-10,remote_relocation,0
FRW3182,2026-04-10,new_hire_onboarding,0
FVA0221,2026-04-10,remote_relocation,0
GQM3009,2026-04-10,remote_relocation,0
GSN3813,2026-04-10,M7,1
HQK3324,2026-04-10,new_hire_onboarding,0
HUW0385,2026-04-10,remote_relocation,0
HVQ8555,2026-04-10,M7,1
HXH6707,2026-04-10,remote_relocation,0
JEZ2409,2026-04-10,remote_relocation,0
JJM7250,2026-04-10,on_call_night_work,0
JWY4263,2026-04-10,remote_relocation,0
LJF1648,2026-04-10,legit_role_change,0
LWK9207,2026-04-10,legit_role_change,0
LWR1242,2026-04-10,M6,1
NAF6431,2026-04-10,legit_role_change,0
NKG7115,2026-04-10,new_hire_onboarding,0
PYB7646,2026-04-10,remote_relocation,0
QDT9172,2026-04-10,remote_relocation,0
QEU7845,2026-04-10,remote_relocation,0
RAT3363,2026-04-10,remote_relocation,0
RKP1272,2026-04-10,remote_relocation,0
RLF5434,2026-04-10,legit_role_change,0
SBE6209,2026-04-10,M7,1
SCA9486,2026-04-10,remote_relocation,0
SPM1999,2026-04-10,business_travel,0
TDZ7818,2026-04-10,M4,1
TQS5889,2026-04-10,new_hire_onboarding,0
TRT5910,2026-04-10,M7,1
UEY0965,2026-04-10,remote_relocation,0
UJW2838,2026-04-10,new_hire_onboarding,0
UUS3207,2026-04-10,remote_relocation,0
VJS9473,2026-04-10,legit_role_change,0
VLE2985,2026-04-10,remote_relocation,0
VMP1735,2026-04-10,M2,1
VYY0720,2026-04-10,new_hire_onboarding,0
WLX3952,2026-04-10,quarter_close_spike,0
XHV9567,2026-04-10,remote_relocation,0
XVC0594,2026-04-10,new_hire_onboarding,0
XYA5835,2026-04-10,new_hire_onboarding,0
ZYZ3045,2026-04-10,legit_role_change,0
ASX1419,2026-04-11,new_hire_onboarding,0
BDA7532,2026-04-11,new_hire_onboarding,0
BMC8908,2026-04-11,M3,1
BYQ0055,2026-04-11,new_hire_onboarding,0
CEG0096,2026-04-11,M7,1
CNY0484,2026-04-11,legit_role_change,0
CQK5506,2026-04-11,M7,1
DTY9614,2026-04-11,weekend_deadline,0
EDY8122,2026-04-11,on_call_night_work,0
FHR9973,2026-04-11,new_hire_onboarding,0
FKD9447,2026-04-11,new_hire_onboarding,0
FRV1809,2026-04-11,remote_relocation,0
GSN3813,2026-04-11,M7,1
HQK3324,2026-04-11,new_hire_onboarding,0
JJM7250,2026-04-11,on_call_night_work,0
KDX8366,2026-04-11,legit_role_change,0
KPF0729,2026-04-11,weekend_deadline,0
LJF1648,2026-04-11,legit_role_change,0
LSK8578,2026-04-11,M3,1
LWK9207,2026-04-11,legit_role_change,0
NKG7115,2026-04-11,new_hire_onboarding,0
QDB3652,2026-04-11,M4,1
QKS9196,2026-04-11,M6,1
QWV1502,2026-04-11,legit_role_change,0
RLF5434,2026-04-11,legit_role_change,0
SBE6209,2026-04-11,M7,1
TQS5889,2026-04-11,new_hire_onboarding,0
UJW2838,2026-04-11,new_hire_onboarding,0
VJS9473,2026-04-11,legit_role_change,0
VMP1735,2026-04-11,M2,1
VYY0720,2026-04-11,new_hire_onboarding,0
XNB5488,2026-04-11,legit_role_change,0
XPG0614,2026-04-11,M3,1
XVC0594,2026-04-11,new_hire_onboarding,0
XYA5835,2026-04-11,new_hire_onboarding,0
ZYZ3045,2026-04-11,legit_role_change,0
BDA7532,2026-04-12,new_hire_onboarding,0
BYQ0055,2026-04-12,new_hire_onboarding,0
CEG0096,2026-04-12,M7,1
CNY0484,2026-04-12,legit_role_change,0
CQK5506,2026-04-12,M7,1
FHR9973,2026-04-12,new_hire_onboarding,0
FKD9447,2026-04-12,new_hire_onboarding,0
GDJ5184,2026-04-12,weekend_deadline,0
HQK3324,2026-04-12,new_hire_onboarding,0
HQY0328,2026-04-12,legit_role_change,0
JEZ2409,2026-04-12,remote_relocation,0
JJM7250,2026-04-12,on_call_night_work,0
KDX8366,2026-04-12,legit_role_change,0
KPF0729,2026-04-12,weekend_deadline,0
LJF1648,2026-04-12,legit_role_change,0
LWK9207,2026-04-12,legit_role_change,0
MEG7072,2026-04-12,M3,1
NAF6431,2026-04-12,legit_role_change,0
NKG7115,2026-04-12,new_hire_onboarding,0
QKT5936,2026-04-12,on_call_night_work,0
QWV1502,2026-04-12,legit_role_change,0
RLF5434,2026-04-12,legit_role_change,0
SBE6209,2026-04-12,M7,1
TNT2352,2026-04-12,M7,1
TQS5889,2026-04-12,new_hire_onboarding,0
TRT5910,2026-04-12,M7,1
TZF4164,2026-04-12,M4,1
UJW2838,2026-04-12,new_hire_onboarding,0
VJS9473,2026-04-12,legit_role_change,0
VLE2985,2026-04-12,remote_relocation,0
VMP1735,2026-04-12,M2,1
VYY0720,2026-04-12,new_hire_onboarding,0
XNB5488,2026-04-12,legit_role_change,0
XVC0594,2026-04-12,new_hire_onboarding,0
XYA5835,2026-04-12,new_hire_onboarding,0
AMT3951,2026-04-13,M5,1
BDA7532,2026-04-13,new_hire_onboarding,0
BXU0879,2026-04-13,on_call_night_work,0
BYQ0055,2026-04-13,new_hire_onboarding,0
CNY0484,2026-04-13,legit_role_change,0
CQK5506,2026-04-13,M7,1
EDY8122,2026-04-13,on_call_night_work,0
EGC4448,2026-04-13,remote_relocation,0
FHR9973,2026-04-13,new_hire_onboarding,0
FKD9447,2026-04-13,new_hire_onboarding,0
FRV1809,2026-04-13,remote_relocation,0
FVA0221,2026-04-13,remote_relocation,0
FVY5415,2026-04-13,M4,1
GQM3009,2026-04-13,remote_relocation,0
GSN3813,2026-04-13,M7,1
HQK3324,2026-04-13,new_hire_onboarding,0
HQY0328,2026-04-13,legit_role_change,0
HUW0385,2026-04-13,remote_relocation,0
HXH6707,2026-04-13,remote_relocation,0
JEZ2409,2026-04-13,remote_relocation,0
JVA7931,2026-04-13,remote_relocation,0
JWY4263,2026-04-13,remote_relocation,0
KDX8366,2026-04-13,legit_role_change,0
LSK8578,2026-04-13,M3,1
LWK9207,2026-04-13,legit_role_change,0
MEG7072,2026-04-13,M3,1
MGY2196,2026-04-13,new_hire_onboarding,0
MPF6269,2026-04-13,M7,1
NAF6431,2026-04-13,legit_role_change,0
NKG7115,2026-04-13,new_hire_onboarding,0
PDG5421,2026-04-13,business_travel,0
PYB7646,2026-04-13,remote_relocation,0
QDE0143,2026-04-13,remote_relocation,0
QDT9172,2026-04-13,remote_relocation,0
QEU7845,2026-04-13,remote_relocation,0
QWV1502,2026-04-13,legit_role_change,0
RAT3363,2026-04-13,remote_relocation,0
RKP1272,2026-04-13,remote_relocation,0
RLF5434,2026-04-13,legit_role_change,0
SBE6209,2026-04-13,M7,1
SCA9486,2026-04-13,remote_relocation,0
SPM1999,2026-04-13,business_travel,0
TDM1734,2026-04-13,remote_relocation,0
TNT2352,2026-04-13,M7,1
TPG1817,2026-04-13,remote_relocation,0
TQS5889,2026-04-13,new_hire_onboarding,0
TRT5910,2026-04-13,M7,1
UEY0965,2026-04-13,remote_relocation,0
UJW2838,2026-04-13,new_hire_onboarding,0
UUS3207,2026-04-13,remote_relocation,0
VLE2985,2026-04-13,remote_relocation,0
VMP1735,2026-04-13,M2,1
VYY0720,2026-04-13,new_hire_onboarding,0
VZM3725,2026-04-13,new_hire_onboarding,0
WFZ8385,2026-04-13,legit_role_change,0
WYG9423,2026-04-13,on_call_night_work,0
XHV9567,2026-04-13,remote_relocation,0
XNB5488,2026-04-13,legit_role_change,0
XVC0594,2026-04-13,new_hire_onboarding,0
XYA5835,2026-04-13,new_hire_onboarding,0
ZYZ3045,2026-04-13,legit_role_change,0
AMT3951,2026-04-14,M5,1
BDA7532,2026-04-14,new_hire_onboarding,0
BYQ0055,2026-04-14,new_hire_onboarding,0
CEG0096,2026-04-14,M7,1
CNY0484,2026-04-14,legit_role_change,0
CQK5506,2026-04-14,M7,1
EGC4448,2026-04-14,remote_relocation,0
FHR9973,2026-04-14,new_hire_onboarding,0
FKD9447,2026-04-14,new_hire_onboarding,0
FRV1809,2026-04-14,remote_relocation,0
FVA0221,2026-04-14,remote_relocation,0
GQM3009,2026-04-14,remote_relocation,0
HLH7567,2026-04-14,new_hire_onboarding,0
HQK3324,2026-04-14,new_hire_onboarding,0
HQY0328,2026-04-14,legit_role_change,0
HUD1777,2026-04-14,on_call_night_work,0
HUW0385,2026-04-14,remote_relocation,0
HXH6707,2026-04-14,remote_relocation,0
JEZ2409,2026-04-14,remote_relocation,0
JVA7931,2026-04-14,remote_relocation,0
JWY4263,2026-04-14,remote_relocation,0
LSK8578,2026-04-14,M3,1
LWK9207,2026-04-14,legit_role_change,0
